# ind1,ind2,ind1_snps,ind2_snps,both_snps,match,match_perc,pop
KP0322_LM_WP20,KP0343_LM_WP20,16403,17627,15489,14564.000000,94.030000,LM_WP20
KP0319_LM_WP20,KP0676_LM_SB20,18252,15876,15587,14656.000000,94.030000,LM_SB20-LM_WP20
KP0285_LM_SQ20,KP0614_LM_SB20,15776,17957,15192,14285.500000,94.030000,LM_SB20-LM_SQ20
KP0282_LM_SQ20,KP0664_LM_SB20,16904,17956,16319,15345.000000,94.030000,LM_SB20-LM_SQ20
KP0254_LM_SQ20,KP0893_LM_WP10,18154,17809,17422,16381.500000,94.030000,LM_SQ20-LM_WP10
KP0254_LM_SQ20,KP0557_AC_WP20,18158,18122,17739,16680.500000,94.030000,AC_WP20-LM_SQ20
KP0253_LM_SQ20,KP1103_LM_CA20,17906,18178,17543,16496.000000,94.030000,LM_CA20-LM_SQ20
KP0253_LM_SQ20,KP0682_LM_SB20,17934,17158,16551,15562.500000,94.030000,LM_SB20-LM_SQ20
KP0253_LM_SQ20,KP0319_LM_WP20,17942,17878,17279,16248.000000,94.030000,LM_SQ20-LM_WP20
KP0252_LM_SQ20,KP1167_LM_CA20,18078,17482,17019,16003.000000,94.030000,LM_CA20-LM_SQ20
KP0203_AC_SQ12,KP1126_LM_CA20,17971,18029,17459,16417.500000,94.030000,AC_SQ12-LM_CA20
KP0186_AC_SQ12,KP0322_LM_WP20,17545,16123,15127,14224.000000,94.030000,AC_SQ12-LM_WP20
KP0096_AC_SB10,KP0680_LM_SB20,18016,16328,15803,14859.000000,94.030000,AC_SB10-LM_SB20
KP0096_AC_SB10,KP0342_LM_WP20,17979,17549,16987,15972.500000,94.030000,AC_SB10-LM_WP20
KP0086_LM_SB10,KX0330_LM_WP20,18002,16374,15835,14889.500000,94.030000,LM_SB10-LM_WP20
KP1166_LM_CA20,KP1167_LM_CA20,18191,17482,17132,16108.000000,94.020000,LM_CA20
KP1126_LM_CA20,KP1133_LM_CA20,18070,18146,17675,16618.500000,94.020000,LM_CA20
KP1094_LM_CA20,KP1144_LM_CA20,15543,18024,15026,14127.000000,94.020000,LM_CA20
KP1094_LM_CA20,KP1095_HU_CA20,15533,18121,15113,14209.500000,94.020000,HU_CA20-LM_CA20
KP0765_AC_WP10,KP0851_AC_WP10,16545,18129,16133,15168.000000,94.020000,AC_WP10
KP0716_LM_SB20,KP1124_AC_CA20,17693,18222,17374,16334.500000,94.020000,AC_CA20-LM_SB20
KP0706_LM_SB20,KP1123_LM_CA20,17842,17663,16964,15950.000000,94.020000,LM_CA20-LM_SB20
KP0680_LM_SB20,KP1126_LM_CA20,16390,18029,15878,14928.500000,94.020000,LM_CA20-LM_SB20
KP0676_LM_SB20,KP1133_LM_CA20,15898,18146,15503,14575.500000,94.020000,LM_CA20-LM_SB20
KP0676_LM_SB20,KP0706_LM_SB20,15982,17755,15196,14287.000000,94.020000,LM_SB20
KP0666_LM_SB20,KP1144_LM_CA20,16232,18024,15715,14776.000000,94.020000,LM_CA20-LM_SB20
KP0664_LM_SB20,KP1119_LM_CA20,17958,18256,17673,16616.000000,94.020000,LM_CA20-LM_SB20
KP0664_LM_SB20,KP0682_LM_SB20,18089,17158,16706,15707.000000,94.020000,LM_SB20
KP0637_LM_SB20,KP1118_LM_CA20,16018,16115,13592,12779.000000,94.020000,LM_CA20-LM_SB20
KP0617_LM_SB20,KP0731_LM_SB20,17818,17617,16894,15883.000000,94.020000,LM_SB20
KP0617_LM_SB20,KP0676_LM_SB20,17850,15876,15185,14276.500000,94.020000,LM_SB20
KP0616_LM_SB20,KP0716_LM_SB20,17382,17693,16534,15544.500000,94.020000,LM_SB20
KP0614_LM_SB20,KP0676_LM_SB20,18081,15876,15416,14494.000000,94.020000,LM_SB20
KP0609_AC_SB20,KP0618_LM_SB20,17997,17971,17427,16384.500000,94.020000,AC_SB20-LM_SB20
KP0605_AC_SB20,KP0637_LM_SB20,17927,15540,14926,14034.000000,94.020000,AC_SB20-LM_SB20
KP0585_LM_WP20,KP0716_LM_SB20,18029,17693,17181,16153.000000,94.020000,LM_SB20-LM_WP20
KP0558_LM_WP20,KP1123_LM_CA20,17834,17663,16956,15942.000000,94.020000,LM_CA20-LM_WP20
KP0548_LM_WP20,KP0620_LM_SB20,17931,17995,17385,16346.000000,94.020000,LM_SB20-LM_WP20
KP0473_LM_WP20,KP1095_HU_CA20,17856,18121,17436,16394.000000,94.020000,HU_CA20-LM_WP20
KP0473_LM_WP20,KP0650_LM_SB20,17912,17913,17284,16251.000000,94.020000,LM_SB20-LM_WP20
KP0473_LM_WP20,KP0634_LM_SB20,17937,17411,16807,15802.000000,94.020000,LM_SB20-LM_WP20
KP0400_LM_WP20,KP0732_LM_SB20,17759,17968,17186,16158.500000,94.020000,LM_SB20-LM_WP20
KP0400_LM_WP20,KP0718_LM_SB20,17758,18196,17413,16371.000000,94.020000,LM_SB20-LM_WP20
KP0400_LM_WP20,KP0609_AC_SB20,17780,17909,17148,16122.000000,94.020000,AC_SB20-LM_WP20
KP0377_LM_WP20,KP1144_LM_CA20,17690,18024,17173,16146.500000,94.020000,LM_CA20-LM_WP20
KP0375_LM_WP20,KP1094_LM_CA20,16395,15435,13289,12494.000000,94.020000,LM_CA20-LM_WP20
KP0350_LM_WP20,KP1123_LM_CA20,18365,17663,17487,16441.000000,94.020000,LM_CA20-LM_WP20
KP0348_LM_WP20,KP0473_LM_WP20,17974,17839,17272,16239.500000,94.020000,LM_WP20
KP0343_LM_WP20,KP0637_LM_SB20,17837,15540,14836,13949.500000,94.020000,LM_SB20-LM_WP20
KP0343_LM_WP20,KP0377_LM_WP20,17671,17643,16773,15769.500000,94.020000,LM_WP20
KP0341_LM_WP20,KP1043_LM_CA10,17970,16882,16311,15335.000000,94.020000,LM_CA10-LM_WP20
KP0328_LM_WP20,KY0578_AC_WP20,17909,16745,16113,15149.500000,94.020000,AC_WP20-LM_WP20
KP0308_LM_WP20,KP1126_LM_CA20,15951,18029,15439,14516.500000,94.020000,LM_CA20-LM_WP20
KP0293_LM_WP20,KP1065_LM_CA20,18062,17932,17453,16409.000000,94.020000,LM_CA20-LM_WP20
KP0290_LM_WP20,KP0328_LM_WP20,18079,17891,17429,16387.500000,94.020000,LM_WP20
KP0282_LM_SQ20,KP1123_LM_CA20,16852,17663,15974,15019.500000,94.020000,LM_CA20-LM_SQ20
KP0282_LM_SQ20,KP0851_AC_WP10,16888,18129,16476,15490.500000,94.020000,AC_WP10-LM_SQ20
KP0282_LM_SQ20,KP0676_LM_SB20,16843,15876,14178,13330.500000,94.020000,LM_SB20-LM_SQ20
KP0254_LM_SQ20,KP1124_AC_CA20,18126,18222,17807,16743.000000,94.020000,AC_CA20-LM_SQ20
KP0253_LM_SQ20,KP1164_LM_CA20,17907,18197,17563,16513.500000,94.020000,LM_CA20-LM_SQ20
KP0253_LM_SQ20,KP0613_LM_SB20,17940,18173,17572,16520.500000,94.020000,LM_SB20-LM_SQ20
KP0253_LM_SQ20,KP0348_LM_WP20,17908,17929,17296,16261.000000,94.020000,LM_SQ20-LM_WP20
KP0252_LM_SQ20,KP1123_LM_CA20,18082,17663,17204,16176.000000,94.020000,LM_CA20-LM_SQ20
KP0252_LM_SQ20,KP1065_LM_CA20,18096,17932,17487,16440.500000,94.020000,LM_CA20-LM_SQ20
KP0252_LM_SQ20,KP0666_LM_SB20,18136,16153,15748,14807.000000,94.020000,LM_SB20-LM_SQ20
KP0249_LM_SQ20,KP0618_LM_SB20,18090,17971,17520,16472.000000,94.020000,LM_SB20-LM_SQ20
KP0207_LM_SQ12,KP1167_LM_CA20,17853,17482,16794,15790.000000,94.020000,LM_CA20-LM_SQ12
KP0207_LM_SQ12,KP0322_LM_WP20,17982,16123,15564,14633.000000,94.020000,LM_SQ12-LM_WP20
KP0192_AC_SQ12,KP1065_LM_CA20,17821,17932,17212,16182.500000,94.020000,AC_SQ12-LM_CA20
KP0186_AC_SQ12,KP1043_LM_CA10,17531,16882,15872,14922.500000,94.020000,AC_SQ12-LM_CA10
KP0108_AC_SB10,KP1065_LM_CA20,15991,17932,15382,14461.500000,94.020000,AC_SB10-LM_CA20
KP0096_AC_SB10,KP1144_LM_CA20,17945,18024,17428,16386.500000,94.020000,AC_SB10-LM_CA20
KP1133_LM_CA20,KP1167_LM_CA20,18201,17482,17142,16115.500000,94.010000,LM_CA20
KP1123_LM_CA20,KP1166_LM_CA20,17664,18156,17279,16243.500000,94.010000,LM_CA20
KP1061_LM_CA20,KP1123_LM_CA20,18241,17663,17363,16323.500000,94.010000,LM_CA20
KP0716_LM_SB20,KP1061_LM_CA20,17694,18236,17389,16347.000000,94.010000,LM_CA20-LM_SB20
KP0706_LM_SB20,KP1043_LM_CA10,17814,16882,16155,15187.000000,94.010000,LM_CA10-LM_SB20
KP0682_LM_SB20,KP1058_LM_CA20,17360,15965,14784,13898.000000,94.010000,LM_CA20-LM_SB20
KP0637_LM_SB20,KP1059_LM_CA20,15607,18103,15169,14261.000000,94.010000,LM_CA20-LM_SB20
KP0614_LM_SB20,KP0666_LM_SB20,18143,16153,15755,14812.000000,94.010000,LM_SB20
KP0614_LM_SB20,KP0664_LM_SB20,17970,17956,17385,16344.000000,94.010000,LM_SB20
KP0613_LM_SB20,KP1043_LM_CA10,18224,16882,16565,15573.500000,94.010000,LM_CA10-LM_SB20
KP0605_AC_SB20,KP0666_LM_SB20,17804,16153,15416,14493.000000,94.010000,AC_SB20-LM_SB20
KP0570_LM_WP20,KP0870_LM_WP10,17943,17404,16806,15799.500000,94.010000,LM_WP10-LM_WP20
KP0557_AC_WP20,KP1043_LM_CA10,18141,16882,16482,15495.500000,94.010000,AC_WP20-LM_CA10
KP0551_LM_WP20,KP1167_LM_CA20,18287,17482,17228,16196.000000,94.010000,LM_CA20-LM_WP20
KP0551_LM_WP20,KP0618_LM_SB20,18283,17971,17713,16652.000000,94.010000,LM_SB20-LM_WP20
KP0547_LM_WP20,KP0599_LM_SB20,17796,18024,17279,16244.500000,94.010000,LM_SB20-LM_WP20
KP0380_LM_WP20,KP0666_LM_SB20,18030,16153,15642,14705.000000,94.010000,LM_SB20-LM_WP20
KP0377_LM_WP20,KP0657_LM_SB20,17657,18285,17401,16358.500000,94.010000,LM_SB20-LM_WP20
KP0377_LM_WP20,KP0614_LM_SB20,17709,17957,17125,16099.000000,94.010000,LM_SB20-LM_WP20
KP0377_LM_WP20,KP0613_LM_SB20,17694,18173,17326,16289.000000,94.010000,LM_SB20-LM_WP20
KP0343_LM_WP20,KP0716_LM_SB20,17738,17693,16890,15877.500000,94.010000,LM_SB20-LM_WP20
KP0342_LM_WP20,KP1126_LM_CA20,17596,18029,17084,16061.000000,94.010000,LM_CA20-LM_WP20
KP0328_LM_WP20,KP0342_LM_WP20,17998,17549,17006,15987.500000,94.010000,LM_WP20
KP0322_LM_WP20,KP1103_LM_CA20,16226,18178,15863,14913.500000,94.010000,LM_CA20-LM_WP20
KP0308_LM_WP20,KP0716_LM_SB20,15898,17693,15050,14149.000000,94.010000,LM_SB20-LM_WP20
KP0308_LM_WP20,KP0473_LM_WP20,15934,17839,15232,14319.500000,94.010000,LM_WP20
KP0290_LM_WP20,KP1167_LM_CA20,18132,17482,17073,16049.500000,94.010000,LM_CA20-LM_WP20
KP0285_LM_SQ20,KP1133_LM_CA20,15783,18146,15388,14465.500000,94.010000,LM_CA20-LM_SQ20
KP0285_LM_SQ20,KP0557_AC_WP20,15740,18122,15321,14403.000000,94.010000,AC_WP20-LM_SQ20
KP0285_LM_SQ20,KP0482_LM_WP20,15983,16117,13559,12746.500000,94.010000,LM_SQ20-LM_WP20
KP0254_LM_SQ20,KP0319_LM_WP20,18197,17878,17534,16484.500000,94.010000,LM_SQ20-LM_WP20
KP0253_LM_SQ20,KP0706_LM_SB20,18012,17755,17226,16195.000000,94.010000,LM_SB20-LM_SQ20
KP0252_LM_SQ20,KP0285_LM_SQ20,18124,15636,15219,14308.000000,94.010000,LM_SQ20
KP0207_LM_SQ12,KP0870_LM_WP10,17947,17404,16810,15803.000000,94.010000,LM_SQ12-LM_WP10
KP0203_AC_SQ12,KP0666_LM_SB20,18055,16153,15667,14729.000000,94.010000,AC_SQ12-LM_SB20
KP0186_AC_SQ12,KP1167_LM_CA20,17477,17482,16418,15435.000000,94.010000,AC_SQ12-LM_CA20
KP0186_AC_SQ12,KP0473_LM_WP20,17510,17839,16808,15801.000000,94.010000,AC_SQ12-LM_WP20
KP0096_AC_SB10,KP0765_AC_WP10,17961,16445,15865,14914.500000,94.010000,AC_SB10-AC_WP10
KP0096_AC_SB10,KP0609_AC_SB20,17948,17909,17316,16279.000000,94.010000,AC_SB10-AC_SB20
KP1094_LM_CA20,KY0578_AC_WP20,15729,16745,13933,13096.500000,94.000000,AC_WP20-LM_CA20
KP1094_LM_CA20,KP1103_LM_CA20,15481,18178,15118,14211.500000,94.000000,LM_CA20
KP1043_LM_CA10,KP1164_LM_CA20,17003,18197,16659,15659.000000,94.000000,LM_CA10-LM_CA20
KP0870_LM_WP10,KP1133_LM_CA20,17482,18146,17087,16061.000000,94.000000,LM_CA20-LM_WP10
KP0765_AC_WP10,KP1058_LM_CA20,16695,15965,14119,13272.500000,94.000000,AC_WP10-LM_CA20
KP0716_LM_SB20,KP1103_LM_CA20,17758,18178,17395,16350.500000,94.000000,LM_CA20-LM_SB20
KP0706_LM_SB20,KP1094_LM_CA20,17873,15435,14767,13880.500000,94.000000,LM_CA20-LM_SB20
KP0694_LM_SB20,KP1123_LM_CA20,16675,17663,15797,14848.500000,94.000000,LM_CA20-LM_SB20
KP0634_LM_SB20,KP0870_LM_WP10,17549,17404,16412,15428.000000,94.000000,LM_SB20-LM_WP10
KP0618_LM_SB20,KP1095_HU_CA20,18039,18121,17619,16562.000000,94.000000,HU_CA20-LM_SB20
KP0613_LM_SB20,KP0618_LM_SB20,18233,17971,17663,16604.000000,94.000000,LM_SB20
KP0605_AC_SB20,KP1064_LM_CA20,17599,18101,17159,16129.500000,94.000000,AC_SB20-LM_CA20
KP0588_LM_WP20,KP1166_LM_CA20,17537,18156,17152,16123.500000,94.000000,LM_CA20-LM_WP20
KP0551_LM_WP20,KP0676_LM_SB20,18265,15876,15600,14664.000000,94.000000,LM_SB20-LM_WP20
KP0548_LM_WP20,KP1103_LM_CA20,17961,18178,17598,16542.500000,94.000000,LM_CA20-LM_WP20
KP0548_LM_WP20,KP1095_HU_CA20,17975,18121,17555,16502.500000,94.000000,HU_CA20-LM_WP20
KP0547_LM_WP20,KP1119_LM_CA20,17794,18256,17509,16458.000000,94.000000,LM_CA20-LM_WP20
KP0547_LM_WP20,KP0682_LM_SB20,17843,17158,16460,15472.500000,94.000000,LM_SB20-LM_WP20
KP0482_LM_WP20,KP0731_LM_SB20,16232,17617,15308,14390.000000,94.000000,LM_SB20-LM_WP20
KP0473_LM_WP20,KP1164_LM_CA20,17857,18197,17513,16462.000000,94.000000,LM_CA20-LM_WP20
KP0400_LM_WP20,KP0706_LM_SB20,17761,17755,16975,15957.000000,94.000000,LM_SB20-LM_WP20
KP0377_LM_WP20,KP1061_LM_CA20,17713,18236,17408,16364.000000,94.000000,LM_CA20-LM_WP20
KP0377_LM_WP20,KP0570_LM_WP20,17677,17904,17040,16018.000000,94.000000,LM_WP20
KP0377_LM_WP20,KP0551_LM_WP20,17643,18264,17366,16323.500000,94.000000,LM_WP20
KP0377_LM_WP20,KP0459_LM_WP20,17781,17499,16739,15734.500000,94.000000,LM_WP20
KP0350_LM_WP20,KP0666_LM_SB20,18364,16153,15976,15017.500000,94.000000,LM_SB20-LM_WP20
KP0341_LM_WP20,KP0548_LM_WP20,17837,17931,17227,16194.000000,94.000000,LM_WP20
KP0330_LM_WP20,KP0682_LM_SB20,16367,17158,14984,14085.500000,94.000000,LM_SB20-LM_WP20
KP0330_LM_WP20,KP0671_AC_SB20,16284,16654,14397,13533.500000,94.000000,AC_SB20-LM_WP20
KP0328_LM_WP20,KP1144_LM_CA20,17926,18024,17409,16364.000000,94.000000,LM_CA20-LM_WP20
KP0328_LM_WP20,KP0551_LM_WP20,17894,18264,17617,16559.500000,94.000000,LM_WP20
KP0328_LM_WP20,KP0343_LM_WP20,17987,17627,17073,16049.000000,94.000000,LM_WP20
KP0328_LM_WP20,KP0341_LM_WP20,17948,17835,17242,16207.000000,94.000000,LM_WP20
KP0322_LM_WP20,KP1095_HU_CA20,16218,18121,15798,14850.000000,94.000000,HU_CA20-LM_WP20
KP0319_LM_WP20,KP1126_LM_CA20,17956,18029,17444,16397.500000,94.000000,LM_CA20-LM_WP20
KP0319_LM_WP20,KP0716_LM_SB20,17909,17693,17061,16037.000000,94.000000,LM_SB20-LM_WP20
KP0319_LM_WP20,KP0637_LM_SB20,18134,15540,15133,14225.500000,94.000000,LM_SB20-LM_WP20
KP0319_LM_WP20,KP0473_LM_WP20,17880,17839,17178,16147.500000,94.000000,LM_WP20
KP0319_LM_WP20,KP0322_LM_WP20,17973,16123,15555,14621.500000,94.000000,LM_WP20
KP0293_LM_WP20,KP1126_LM_CA20,18041,18029,17529,16477.000000,94.000000,LM_CA20-LM_WP20
KP0290_LM_WP20,KP0548_LM_WP20,18083,17931,17473,16425.000000,94.000000,LM_WP20
KP0285_LM_SQ20,KP0694_LM_SB20,16511,16584,14554,13680.500000,94.000000,LM_SB20-LM_SQ20
KP0254_LM_SQ20,KP1103_LM_CA20,18144,18178,17781,16713.500000,94.000000,LM_CA20-LM_SQ20
KP0254_LM_SQ20,KP0613_LM_SB20,18158,18173,17790,16722.500000,94.000000,LM_SB20-LM_SQ20
KP0253_LM_SQ20,KP1133_LM_CA20,17906,18146,17511,16461.000000,94.000000,LM_CA20-LM_SQ20
KP0249_LM_SQ20,KP0666_LM_SB20,18148,16153,15760,14814.500000,94.000000,LM_SB20-LM_SQ20
KP0207_LM_SQ12,KP1123_LM_CA20,17852,17663,16974,15956.000000,94.000000,LM_CA20-LM_SQ12
KP0207_LM_SQ12,KP1058_LM_CA20,18171,15965,15595,14660.000000,94.000000,LM_CA20-LM_SQ12
KP0207_LM_SQ12,KP0851_AC_WP10,17843,18129,17431,16386.000000,94.000000,AC_WP10-LM_SQ12
KP0192_AC_SQ12,KP1094_LM_CA20,17802,15435,14696,13814.000000,94.000000,AC_SQ12-LM_CA20
KP0192_AC_SQ12,KP0618_LM_SB20,17817,17971,17247,16213.000000,94.000000,AC_SQ12-LM_SB20
KP0192_AC_SQ12,KP0547_LM_WP20,17713,17779,16951,15934.500000,94.000000,AC_SQ12-LM_WP20
KP0108_AC_SB10,KP0473_LM_WP20,15935,17839,15233,14318.500000,94.000000,AC_SB10-LM_WP20
KP0096_AC_SB10,KP1103_LM_CA20,17918,18178,17555,16502.500000,94.000000,AC_SB10-LM_CA20
KP0096_AC_SB10,KP0707_LM_SB20,17941,18179,17579,16524.000000,94.000000,AC_SB10-LM_SB20
KP0086_LM_SB10,KP1167_LM_CA20,18038,17482,16979,15961.000000,94.000000,LM_CA20-LM_SB10
KP0851_AC_WP10,KP1160_UN_CA20,18129,18054,17642,16582.500000,93.990000,AC_WP10-UN_CA20
KP0795_LM_WP10,KP1065_LM_CA20,17866,17932,17257,16220.500000,93.990000,LM_CA20-LM_WP10
KP0718_LM_SB20,KP1126_LM_CA20,18196,18029,17684,16621.000000,93.990000,LM_CA20-LM_SB20
KP0694_LM_SB20,KP0731_LM_SB20,16821,17617,15897,14941.000000,93.990000,LM_SB20
KP0664_LM_SB20,KP1133_LM_CA20,17997,18146,17602,16543.500000,93.990000,LM_CA20-LM_SB20
KP0664_LM_SB20,KP0694_LM_SB20,17969,16584,16012,15049.000000,93.990000,LM_SB20
KP0637_LM_SB20,KP1164_LM_CA20,15647,18197,15303,14383.500000,93.990000,LM_CA20-LM_SB20
KP0609_AC_SB20,KP1065_LM_CA20,17909,17932,17300,16261.000000,93.990000,AC_SB20-LM_CA20
KP0609_AC_SB20,KP0664_LM_SB20,17934,17956,17349,16306.000000,93.990000,AC_SB20-LM_SB20
KP0605_AC_SB20,KP1123_LM_CA20,17616,17663,16738,15732.500000,93.990000,AC_SB20-LM_CA20
KP0599_LM_SB20,KP0664_LM_SB20,18025,17956,17440,16391.000000,93.990000,LM_SB20
KP0558_LM_WP20,KP0664_LM_SB20,17801,17956,17216,16181.000000,93.990000,LM_SB20-LM_WP20
KP0547_LM_WP20,KP0650_LM_SB20,17812,17913,17184,16152.000000,93.990000,LM_SB20-LM_WP20
KP0482_LM_WP20,KP1167_LM_CA20,16190,17482,15131,14221.500000,93.990000,LM_CA20-LM_WP20
KP0482_LM_WP20,KP0666_LM_SB20,16488,16153,14100,13252.500000,93.990000,LM_SB20-LM_WP20
KP0473_LM_WP20,KP0570_LM_WP20,17856,17904,17219,16184.500000,93.990000,LM_WP20
KP0380_LM_WP20,KP1043_LM_CA10,17988,16882,16329,15347.500000,93.990000,LM_CA10-LM_WP20
KP0380_LM_WP20,KP0637_LM_SB20,18068,15540,15067,14162.000000,93.990000,LM_SB20-LM_WP20
KP0375_LM_WP20,KP0851_AC_WP10,16330,18129,15918,14962.000000,93.990000,AC_WP10-LM_WP20
KP0342_LM_WP20,KX0330_LM_WP20,18065,16374,15898,14943.000000,93.990000,LM_WP20
KP0342_LM_WP20,KP0676_LM_SB20,17577,15876,14912,14016.000000,93.990000,LM_SB20-LM_WP20
KP0342_LM_WP20,KP0377_LM_WP20,17566,17643,16668,15667.000000,93.990000,LM_WP20
KP0341_LM_WP20,KX0330_LM_WP20,17868,16374,15701,14757.500000,93.990000,LM_WP20
KP0341_LM_WP20,KP0377_LM_WP20,17859,17643,16961,15942.000000,93.990000,LM_WP20
KP0328_LM_WP20,KP1164_LM_CA20,17921,18197,17577,16521.500000,93.990000,LM_CA20-LM_WP20
KP0328_LM_WP20,KP0680_LM_SB20,18013,16328,15800,14851.000000,93.990000,LM_SB20-LM_WP20
KP0328_LM_WP20,KP0657_LM_SB20,17893,18285,17637,16577.000000,93.990000,LM_SB20-LM_WP20
KP0328_LM_WP20,KP0616_LM_SB20,17892,17317,16668,15666.500000,93.990000,LM_SB20-LM_WP20
KP0322_LM_WP20,KP0616_LM_SB20,16459,17317,15235,14319.500000,93.990000,LM_SB20-LM_WP20
KP0319_LM_WP20,KP0548_LM_WP20,17922,17931,17312,16271.500000,93.990000,LM_WP20
KP0319_LM_WP20,KP0400_LM_WP20,17979,17702,17140,16110.500000,93.990000,LM_WP20
KP0293_LM_WP20,KP1101_LM_CA20,18049,17485,16993,15971.500000,93.990000,LM_CA20-LM_WP20
KP0285_LM_SQ20,KP1124_AC_CA20,15659,18222,15340,14418.000000,93.990000,AC_CA20-LM_SQ20
KP0285_LM_SQ20,KP0893_LM_WP10,15993,17809,15261,14344.000000,93.990000,LM_SQ20-LM_WP10
KP0285_LM_SQ20,KP0706_LM_SB20,15741,17755,14955,14056.500000,93.990000,LM_SB20-LM_SQ20
KP0285_LM_SQ20,KP0319_LM_WP20,15918,17878,15255,14337.500000,93.990000,LM_SQ20-LM_WP20
KP0254_LM_SQ20,KP1133_LM_CA20,18109,18146,17714,16649.000000,93.990000,LM_CA20-LM_SQ20
KP0254_LM_SQ20,KP1119_LM_CA20,18125,18256,17840,16768.000000,93.990000,LM_CA20-LM_SQ20
KP0253_LM_SQ20,KP1061_LM_CA20,17919,18236,17614,16555.000000,93.990000,LM_CA20-LM_SQ20
KP0253_LM_SQ20,KP0599_LM_SB20,17907,18024,17390,16344.000000,93.990000,LM_SB20-LM_SQ20
KP0253_LM_SQ20,KP0345_LM_WP20,17954,16738,16151,15180.500000,93.990000,LM_SQ20-LM_WP20
KP0249_LM_SQ20,KP0664_LM_SB20,18061,17956,17476,16425.500000,93.990000,LM_SB20-LM_SQ20
KP0207_LM_SQ12,KP1064_LM_CA20,17880,18101,17440,16392.000000,93.990000,LM_CA20-LM_SQ12
KP0203_AC_SQ12,KP1094_LM_CA20,17987,15435,14881,13987.000000,93.990000,AC_SQ12-LM_CA20
KP0203_AC_SQ12,KP0548_LM_WP20,17951,17931,17341,16298.500000,93.990000,AC_SQ12-LM_WP20
KP0186_AC_SQ12,KP0870_LM_WP10,17488,17404,16351,15369.000000,93.990000,AC_SQ12-LM_WP10
KP0108_AC_SB10,KP0716_LM_SB20,15941,17693,15093,14185.500000,93.990000,AC_SB10-LM_SB20
KP0108_AC_SB10,KP0548_LM_WP20,15896,17931,15286,14367.500000,93.990000,AC_SB10-LM_WP20
KP0096_AC_SB10,KP0616_LM_SB20,17977,17317,16753,15746.000000,93.990000,AC_SB10-LM_SB20
KP0096_AC_SB10,KP0203_AC_SQ12,17936,17951,17346,16303.000000,93.990000,AC_SB10-AC_SQ12
KP0086_LM_SB10,KP0330_LM_WP20,18047,16109,15615,14676.500000,93.990000,LM_SB10-LM_WP20
KP1059_LM_CA20,KP1101_LM_CA20,18103,17485,17047,16021.500000,93.980000,LM_CA20
KP0765_AC_WP10,KP1167_LM_CA20,16545,17482,15486,14554.000000,93.980000,AC_WP10-LM_CA20
KP0723_NA_NANA,KP1123_LM_CA20,17881,17663,17003,15980.000000,93.980000,LM_CA20-NA_NANA
KP0682_LM_SB20,KP1126_LM_CA20,17220,18029,16708,15702.500000,93.980000,LM_CA20-LM_SB20
KP0676_LM_SB20,KP1059_LM_CA20,15935,18103,15497,14564.000000,93.980000,LM_CA20-LM_SB20
KP0676_LM_SB20,KP0682_LM_SB20,16107,17158,14724,13837.500000,93.980000,LM_SB20
KP0671_AC_SB20,KP0870_LM_WP10,16694,17404,15557,14620.000000,93.980000,AC_SB20-LM_WP10
KP0650_LM_SB20,KP0731_LM_SB20,17916,17617,16992,15968.500000,93.980000,LM_SB20
KP0620_LM_SB20,KP1065_LM_CA20,18020,17932,17411,16362.000000,93.980000,LM_CA20-LM_SB20
KP0620_LM_SB20,KP0851_AC_WP10,17998,18129,17586,16527.000000,93.980000,AC_WP10-LM_SB20
KP0620_LM_SB20,KP0664_LM_SB20,17997,17956,17412,16363.000000,93.980000,LM_SB20
KP0618_LM_SB20,KP1133_LM_CA20,18038,18146,17643,16581.500000,93.980000,LM_CA20-LM_SB20
KP0618_LM_SB20,KP0723_NA_NANA,18054,17873,17386,16339.000000,93.980000,LM_SB20-NA_NANA
KP0616_LM_SB20,KP1167_LM_CA20,17397,17482,16338,15355.000000,93.980000,LM_CA20-LM_SB20
KP0616_LM_SB20,KP0870_LM_WP10,17468,17404,16331,15348.500000,93.980000,LM_SB20-LM_WP10
KP0614_LM_SB20,KP1101_LM_CA20,18037,17485,16981,15958.500000,93.980000,LM_CA20-LM_SB20
KP0613_LM_SB20,KP0851_AC_WP10,18222,18129,17810,16738.000000,93.980000,AC_WP10-LM_SB20
KP0588_LM_WP20,KP1164_LM_CA20,17542,18197,17198,16163.000000,93.980000,LM_CA20-LM_WP20
KP0570_LM_WP20,KP1094_LM_CA20,17971,15435,14865,13970.000000,93.980000,LM_CA20-LM_WP20
KP0558_LM_WP20,KP1126_LM_CA20,17889,18029,17377,16331.500000,93.980000,LM_CA20-LM_WP20
KP0551_LM_WP20,KP0731_LM_SB20,18264,17617,17340,16296.000000,93.980000,LM_SB20-LM_WP20
KP0548_LM_WP20,KP0558_LM_WP20,17969,17801,17229,16192.000000,93.980000,LM_WP20
KP0459_LM_WP20,KP0547_LM_WP20,17587,17779,16825,15812.000000,93.980000,LM_WP20
KP0380_LM_WP20,KP0548_LM_WP20,17926,17931,17316,16274.000000,93.980000,LM_WP20
KP0377_LM_WP20,KP1095_HU_CA20,17651,18121,17231,16194.000000,93.980000,HU_CA20-LM_WP20
KP0375_LM_WP20,KP0588_LM_WP20,16458,17483,15400,14472.500000,93.980000,LM_WP20
