# ind1,ind2,ind1_snps,ind2_snps,both_snps,match,match_perc,pop
KP0417_HU_CA05,KP0920_HU_WP10,23991,24693,23304,22892.5,98.23,HU_CA05-HU_WP10
KP0410_HU_CA05,KP0442_HU_CA05,24321,23222,22163,21770,98.23,HU_CA05
KP0184_AC_SQ12,KP0876_HU_WP10,24845,24438,23903,23480,98.23,AC_SQ12-HU_WP10
KP0184_AC_SQ12,KP0740_HU_WP10,24834,23568,23022,22615.5,98.23,AC_SQ12-HU_WP10
KP0183_AC_SQ12,KP0970_HU_WP05,24102,22581,21303,20927,98.23,AC_SQ12-HU_WP05
KP0183_AC_SQ12,KP0859_HU_WP10,24199,22474,21293,20917,98.23,AC_SQ12-HU_WP10
KP0183_AC_SQ12,KP0417_HU_CA05,24172,23945,22737,22334,98.23,AC_SQ12-HU_CA05
KP0159_AC_SQ12,KP0442_HU_CA05,24282,23222,22124,21733,98.23,AC_SQ12-HU_CA05
KP0146_HU_SB05,KP0149_HU_SB05,23707,23933,22260,21866.5,98.23,HU_SB05
KP0145_HU_SB05,KP0980_HU_WP05,24775,24741,24136,23708,98.23,HU_SB05-HU_WP05
KP0140_HU_SB05,KP0774_AC_WP10,24788,20424,19832,19480.5,98.23,AC_WP10-HU_SB05
KP0139_HU_SB05,KP0989_HU_WP05,24032,24698,23350,22937,98.23,HU_SB05-HU_WP05
KP0134_HU_SB05,KP0941_HU_WP10,22651,24915,22186,21794,98.23,HU_SB05-HU_WP10
KP0134_HU_SB05,KP0877_HU_WP10,22685,24461,21766,21381,98.23,HU_SB05-HU_WP10
KP0134_HU_SB05,KP0438_HU_CA05,22621,25218,22459,22061,98.23,HU_CA05-HU_SB05
KP0130_AC_SB05,KP0959_HU_WP05,24510,22826,21956,21566.5,98.23,AC_SB05-HU_WP05
KP0130_AC_SB05,KP0132_HU_SB05,24459,21949,21028,20656.5,98.23,AC_SB05-HU_SB05
KP0111_AC_SB10,KP0414_HU_CA05,25135,23034,22789,22384.5,98.23,AC_SB10-HU_CA05
KP0111_AC_SB10,KP0378_AC_WP20,25201,18393,18214,17891,98.23,AC_SB10-AC_WP20
KP0110_AC_SB10,KP0425_HU_CA05,23628,25198,23446,23031,98.23,AC_SB10-HU_CA05
KP0099_AC_SB10,KP1033_HU_CA10,23408,25113,23141,22731.5,98.23,AC_SB10-HU_CA10
KP0099_AC_SB10,KP0875_AC_WP10,23416,24938,22974,22567,98.23,AC_SB10-AC_WP10
KP0099_AC_SB10,KP0434_HU_CA05,23710,22266,20596,20231.5,98.23,AC_SB10-HU_CA05
KP0099_AC_SB10,KP0413_HU_CA05,24236,21321,20177,19820,98.23,AC_SB10-HU_CA05
KP0098_AC_SB10,KP0414_HU_CA05,24840,23034,22494,22095.5,98.23,AC_SB10-HU_CA05
KP0098_AC_SB10,KP0378_AC_WP20,24980,18393,17993,17674,98.23,AC_SB10-AC_WP20
KP0092_AC_SB10,KP0876_HU_WP10,21275,24438,20333,19972.5,98.23,AC_SB10-HU_WP10
KP1116_AC_CA20,KP1153_UN_CA20,25129,24934,24683,24243.5,98.22,AC_CA20-UN_CA20
KP0970_HU_WP05,KP1159_UN_CA20,22786,24339,21745,21357,98.22,HU_WP05-UN_CA20
KP0954_HU_WP05,KP0961_HU_WP05,24149,21615,20384,20020.5,98.22,HU_WP05
KP0922_AC_WP10,KP0970_HU_WP05,23415,22581,20616,20248.5,98.22,AC_WP10-HU_WP05
KP0920_HU_WP10,KP1039_HU_CA10,24693,25176,24489,24052,98.22,HU_CA10-HU_WP10
KP0877_HU_WP10,KP1084_AC_CA20,24514,25063,24197,23766.5,98.22,AC_CA20-HU_WP10
KP0876_HU_WP10,KP0878_AC_WP10,24498,24318,23436,23019,98.22,AC_WP10-HU_WP10
KP0859_HU_WP10,KP1153_UN_CA20,22545,24934,22099,21706.5,98.22,HU_WP10-UN_CA20
KP0847_HU_WP10,KP1074_AC_CA20,25100,24092,23812,23388,98.22,AC_CA20-HU_WP10
KP0845_AC_WP10,KP1086_HU_CA20,23390,24324,22334,21936.5,98.22,AC_WP10-HU_CA20
KP0814_HU_WP10,KP0878_AC_WP10,22946,24318,21884,21493.5,98.22,AC_WP10-HU_WP10
KP0803_HU_WP10,KP0922_AC_WP10,24650,23000,22270,21873,98.22,AC_WP10-HU_WP10
KP0803_HU_WP10,KP0877_HU_WP10,24556,24461,23637,23215.5,98.22,HU_WP10
KP0803_HU_WP10,KP0847_HU_WP10,24499,25042,24161,23731.5,98.22,HU_WP10
KP0789_HU_WP10,KP1159_UN_CA20,20787,24339,19746,19395.5,98.22,HU_WP10-UN_CA20
KP0789_HU_WP10,KP0841_AC_WP10,21339,20014,15973,15688,98.22,AC_WP10-HU_WP10
KP0764_HU_WP10,KP0827_AC_WP10,24747,24345,23712,23289,98.22,AC_WP10-HU_WP10
KP0739_HU_WP10,KP1159_UN_CA20,24924,24339,23883,23457,98.22,HU_WP10-UN_CA20
KP0739_HU_WP10,KP0963_HU_WP05,25001,23291,22912,22504.5,98.22,HU_WP05-HU_WP10
KP0474_AC_WP20,KP0831_HU_WP10,24491,24317,23428,23012,98.22,AC_WP20-HU_WP10
KP0438_HU_CA05,KP1162_AC_CA20,25251,21671,21542,21158.5,98.22,AC_CA20-HU_CA05
KP0438_HU_CA05,KP0875_AC_WP10,25219,24938,24777,24336.5,98.22,AC_WP10-HU_CA05
KP0435_HU_CA05,KP0438_HU_CA05,25033,25218,24871,24428.5,98.22,HU_CA05
KP0434_HU_CA05,KP0740_HU_WP10,22554,23568,20742,20372.5,98.22,HU_CA05-HU_WP10
KP0428_HU_CA05,KP0639_LM_SB20,21357,24890,20867,20496.5,98.22,HU_CA05-LM_SB20
KP0427_HU_CA05,KP0829_AC_WP10,23134,21900,19654,19304.5,98.22,AC_WP10-HU_CA05
KP0425_HU_CA05,KP0941_HU_WP10,25198,24915,24733,24292.5,98.22,HU_CA05-HU_WP10
KP0425_HU_CA05,KP0814_HU_WP10,25225,22825,22670,22267,98.22,HU_CA05-HU_WP10
KP0423_HU_CA05,KP1005_HU_CA10,21914,25199,21733,21346.5,98.22,HU_CA05-HU_CA10
KP0420_HU_CA05,KP0421_HU_CA05,24589,21431,20640,20272.5,98.22,HU_CA05
KP0417_HU_CA05,KP1084_AC_CA20,23955,25063,23638,23217.5,98.22,AC_CA20-HU_CA05
KP0414_HU_CA05,KP0474_AC_WP20,23137,24391,22148,21753.5,98.22,AC_WP20-HU_CA05
KP0414_HU_CA05,KP0427_HU_CA05,23409,22781,20810,20440,98.22,HU_CA05
KP0413_HU_CA05,KP0845_AC_WP10,21937,23247,19804,19452,98.22,AC_WP10-HU_CA05
KP0413_HU_CA05,KP0427_HU_CA05,22383,22781,19784,19431,98.22,HU_CA05
KP0410_HU_CA05,KP0920_HU_WP10,24181,24693,23494,23075.5,98.22,HU_CA05-HU_WP10
KP0410_HU_CA05,KP0847_HU_WP10,24132,25042,23794,23371,98.22,HU_CA05-HU_WP10
KP0378_AC_WP20,KP0582_AC_WP20,18447,25070,18137,17814.5,98.22,AC_WP20
KP0378_AC_WP20,KP0552_AC_WP20,18491,25014,18125,17802,98.22,AC_WP20
KP0211_AC_SQ12,KP1116_AC_CA20,23350,25105,23075,22664,98.22,AC_CA20-AC_SQ12
KP0211_AC_SQ12,KP0922_AC_WP10,24082,23000,21702,21315.5,98.22,AC_SQ12-AC_WP10
KP0211_AC_SQ12,KP0831_HU_WP10,23507,24317,22444,22045.5,98.22,AC_SQ12-HU_WP10
KP0184_AC_SQ12,KP0416_HU_CA05,24835,23823,23278,22863.5,98.22,AC_SQ12-HU_CA05
KP0183_AC_SQ12,KP0442_HU_CA05,24084,23222,21926,21536,98.22,AC_SQ12-HU_CA05
KP0159_AC_SQ12,KP1153_UN_CA20,23412,24934,22966,22557,98.22,AC_SQ12-UN_CA20
KP0159_AC_SQ12,KP0838_AC_WP10,23844,20398,18862,18526,98.22,AC_SQ12-AC_WP10
KP0146_HU_SB05,KP0973_HU_WP05,23888,22542,21050,20675.5,98.22,HU_SB05-HU_WP05
KP0146_HU_SB05,KP0775_AC_WP10,23857,22286,20763,20393.5,98.22,AC_WP10-HU_SB05
KP0142_HU_SB05,KP0149_HU_SB05,24875,23933,23428,23011.5,98.22,HU_SB05
KP0141_HU_SB05,KP0142_HU_SB05,20877,24720,20217,19856.5,98.22,HU_SB05
KP0139_HU_SB05,KP0783_HU_WP10,24003,23772,22395,21997,98.22,HU_SB05-HU_WP10
KP0130_AC_SB05,KP0979_HU_WP05,24354,24824,23798,23374.5,98.22,AC_SB05-HU_WP05
KP0111_AC_SB10,KP0920_HU_WP10,25183,24693,24496,24059,98.22,AC_SB10-HU_WP10
KP0110_AC_SB10,KP0875_AC_WP10,23654,24938,23212,22798.5,98.22,AC_SB10-AC_WP10
KP0110_AC_SB10,KP0764_HU_WP10,23651,24738,23009,22600.5,98.22,AC_SB10-HU_WP10
KP0110_AC_SB10,KP0414_HU_CA05,23772,23034,21426,21044,98.22,AC_SB10-HU_CA05
KP0099_AC_SB10,KP0948_AC_WP10,23521,24596,22737,22333,98.22,AC_SB10-AC_WP10
KP0099_AC_SB10,KP0740_HU_WP10,23616,23568,21804,21416.5,98.22,AC_SB10-HU_WP10
KP0098_AC_SB10,KP1153_UN_CA20,24864,24934,24418,23984.5,98.22,AC_SB10-UN_CA20
KP0098_AC_SB10,KP0920_HU_WP10,24881,24693,24194,23764.5,98.22,AC_SB10-HU_WP10
KP0093_AC_SB10,KP1037_HU_CA10,22915,24959,22494,22093,98.22,AC_SB10-HU_CA10
KP0093_AC_SB10,KP0803_HU_WP10,22892,24463,21975,21583.5,98.22,AC_SB10-HU_WP10
KP0092_AC_SB10,KP1162_AC_CA20,21906,21671,18197,17873.5,98.22,AC_CA20-AC_SB10
KP0092_AC_SB10,KP0845_AC_WP10,21708,23247,19575,19227.5,98.22,AC_SB10-AC_WP10
KP0091_AC_SB10,KP0818_HU_WP10,23299,24640,22559,22157.5,98.22,AC_SB10-HU_WP10
KP0084_AC_SB10,KP0130_AC_SB05,24286,24254,23160,22748.5,98.22,AC_SB05-AC_SB10
KP1036_UN_CA10,KP1074_AC_CA20,25090,24092,23802,23376.5,98.21,AC_CA20-UN_CA10
KP0970_HU_WP05,KP1116_AC_CA20,22613,25105,22338,21939,98.21,AC_CA20-HU_WP05
KP0941_HU_WP10,KP1039_HU_CA10,24915,25176,24711,24268.5,98.21,HU_CA10-HU_WP10
KP0878_AC_WP10,KP0948_AC_WP10,24401,24596,23617,23195,98.21,AC_WP10
KP0876_HU_WP10,KP1116_AC_CA20,24465,25105,24190,23756,98.21,AC_CA20-HU_WP10
KP0875_AC_WP10,KP1033_HU_CA10,24954,25113,24687,24245.5,98.21,AC_WP10-HU_CA10
KP0827_AC_WP10,KP0920_HU_WP10,24402,24693,23715,23291.5,98.21,AC_WP10-HU_WP10
KP0798_HU_WP10,KP1162_AC_CA20,22959,21671,19250,18905.5,98.21,AC_CA20-HU_WP10
KP0789_HU_WP10,KP1074_AC_CA20,20885,24092,19597,19247,98.21,AC_CA20-HU_WP10
KP0789_HU_WP10,KP0875_AC_WP10,20609,24938,20167,19807,98.21,AC_WP10-HU_WP10
KP0789_HU_WP10,KP0814_HU_WP10,20556,22825,18001,17678,98.21,HU_WP10
KP0740_HU_WP10,KP0948_AC_WP10,23631,24596,22847,22438.5,98.21,AC_WP10-HU_WP10
KP0552_AC_WP20,KP0920_HU_WP10,25020,24693,24333,23896.5,98.21,AC_WP20-HU_WP10
KP0474_AC_WP20,KP1153_UN_CA20,24423,24934,23977,23547.5,98.21,AC_WP20-UN_CA20
KP0438_HU_CA05,KP0963_HU_WP05,25265,23291,23176,22761,98.21,HU_CA05-HU_WP05
KP0435_HU_CA05,KP0831_HU_WP10,25077,24317,24014,23584.5,98.21,HU_CA05-HU_WP10
KP0434_HU_CA05,KX0075_HU_SB10,22455,24567,21642,21255,98.21,HU_CA05-HU_SB10
KP0434_HU_CA05,KP0968_HU_WP05,22312,24825,21757,21366.5,98.21,HU_CA05-HU_WP05
KP0434_HU_CA05,KP0798_HU_WP10,22629,22488,19737,19384.5,98.21,HU_CA05-HU_WP10
KP0434_HU_CA05,KP0474_AC_WP20,22352,24391,21363,20981,98.21,AC_WP20-HU_CA05
KP0429_HU_CA05,KP0963_HU_WP05,24060,23291,21971,21577.5,98.21,HU_CA05-HU_WP05
KP0429_HU_CA05,KP0841_AC_WP10,24054,20014,18688,18354,98.21,AC_WP10-HU_CA05
KP0428_HU_CA05,KP0739_HU_WP10,21450,24924,20994,20619,98.21,HU_CA05-HU_WP10
KP0418_HU_CA05,KP1039_HU_CA10,24924,25176,24720,24278,98.21,HU_CA05-HU_CA10
KP0410_HU_CA05,KP0878_AC_WP10,24211,24318,23149,22733.5,98.21,AC_WP10-HU_CA05
KP0410_HU_CA05,KP0429_HU_CA05,24283,23818,22721,22314.5,98.21,HU_CA05
KP0211_AC_SQ12,KP0428_HU_CA05,24373,21309,20302,19939,98.21,AC_SQ12-HU_CA05
KP0184_AC_SQ12,KP0948_AC_WP10,24824,24596,24040,23609.5,98.21,AC_SQ12-AC_WP10
KP0184_AC_SQ12,KP0442_HU_CA05,24792,23222,22634,22228,98.21,AC_SQ12-HU_CA05
KP0184_AC_SQ12,KP0378_AC_WP20,24969,18393,17982,17659.5,98.21,AC_SQ12-AC_WP20
KP0183_AC_SQ12,KX0075_HU_SB10,24062,24567,23249,22832,98.21,AC_SQ12-HU_SB10
KP0183_AC_SQ12,KP0805_HU_WP10,24116,22322,21058,20681,98.21,AC_SQ12-HU_WP10
KP0148_HU_SB05,KP0980_HU_WP05,21905,24741,21266,20886,98.21,HU_SB05-HU_WP05
KP0147_HU_SB05,KP0989_HU_WP05,24738,24698,24056,23625.5,98.21,HU_SB05-HU_WP05
KP0146_HU_SB05,KP0989_HU_WP05,23650,24698,22968,22557,98.21,HU_SB05-HU_WP05
KP0146_HU_SB05,KP0951_HU_WP10,23622,24669,22911,22500.5,98.21,HU_SB05-HU_WP10
KP0142_HU_SB05,KP0972_HU_WP05,24950,21527,21097,20719.5,98.21,HU_SB05-HU_WP05
KP0141_HU_SB05,KP0980_HU_WP05,20847,24741,20208,19847,98.21,HU_SB05-HU_WP05
KP0141_HU_SB05,KP0783_HU_WP10,21000,23772,19392,19045,98.21,HU_SB05-HU_WP10
KP0140_HU_SB05,KP0783_HU_WP10,24710,23772,23102,22689,98.21,HU_SB05-HU_WP10
KP0139_HU_SB05,KP0985_AC_WP05,23975,24582,23177,22762.5,98.21,AC_WP05-HU_SB05
KP0139_HU_SB05,KP0979_HU_WP05,23980,24824,23424,23004,98.21,HU_SB05-HU_WP05
KP0139_HU_SB05,KP0148_HU_SB05,24860,21746,21226,20845,98.21,HU_SB05
KP0139_HU_SB05,KP0147_HU_SB05,24050,24654,23324,22907,98.21,HU_SB05
KP0135_HU_SB05,KP0987_HU_WP05,24706,22932,22258,21860,98.21,HU_SB05-HU_WP05
KP0134_HU_SB05,KP0831_HU_WP10,22742,24317,21679,21290.5,98.21,HU_SB05-HU_WP10
KP0134_HU_SB05,KP0427_HU_CA05,22943,22781,20344,19979,98.21,HU_CA05-HU_SB05
KP0098_AC_SB10,KP0418_HU_CA05,24832,24922,24374,23938.5,98.21,AC_SB10-HU_CA05
KP0092_AC_SB10,KP0739_HU_WP10,21014,24924,20558,20189,98.21,AC_SB10-HU_WP10
KP0091_AC_SB10,KP0989_HU_WP05,23384,24698,22702,22295.5,98.21,AC_SB10-HU_WP05
KP0091_AC_SB10,KP0148_HU_SB05,23396,21746,19762,19409,98.21,AC_SB10-HU_SB05
KP0075_HU_SB10,KP0184_AC_SQ12,23440,24790,22850,22440,98.21,AC_SQ12-HU_SB10
KP1159_UN_CA20,KP1162_AC_CA20,24588,21671,20879,20504,98.2,AC_CA20-UN_CA20
KP1116_AC_CA20,KP1162_AC_CA20,25122,21671,21413,21028.5,98.2,AC_CA20
KP1003_HU_CA10,KP1084_AC_CA20,25120,25063,24803,24356,98.2,AC_CA20-HU_CA10
KP0968_HU_WP05,KP0970_HU_WP05,24948,22581,22149,21750,98.2,HU_WP05
KP0920_HU_WP10,KP1162_AC_CA20,24858,21671,21149,20768.5,98.2,AC_CA20-HU_WP10
KP0878_AC_WP10,KP1086_HU_CA20,24383,24324,23327,22907.5,98.2,AC_WP10-HU_CA20
KP0876_HU_WP10,KP0970_HU_WP05,24557,22581,21758,21366.5,98.2,HU_WP05-HU_WP10
KP0876_HU_WP10,KP0948_AC_WP10,24475,24596,23691,23265.5,98.2,AC_WP10-HU_WP10
KP0875_AC_WP10,KP0878_AC_WP10,24938,24318,23876,23447,98.2,AC_WP10
KP0859_HU_WP10,KP1116_AC_CA20,22505,25105,22230,21830.5,98.2,AC_CA20-HU_WP10
KP0850_AC_WP10,KP0876_HU_WP10,24175,24438,23233,22815.5,98.2,AC_WP10-HU_WP10
KP0847_HU_WP10,KP0948_AC_WP10,25059,24596,24275,23837.5,98.2,AC_WP10-HU_WP10
KP0847_HU_WP10,KP0876_HU_WP10,25103,24438,24161,23725,98.2,HU_WP10
KP0845_AC_WP10,KP0878_AC_WP10,23395,24318,22333,21932,98.2,AC_WP10
KP0829_AC_WP10,KP1116_AC_CA20,21914,25105,21639,21250,98.2,AC_CA20-AC_WP10
KP0827_AC_WP10,KP0876_HU_WP10,24355,24438,23413,22991.5,98.2,AC_WP10-HU_WP10
KP0827_AC_WP10,KP0875_AC_WP10,24396,24938,23954,23522,98.2,AC_WP10
KP0818_HU_WP10,KP0980_HU_WP05,24728,24741,24089,23654.5,98.2,HU_WP05-HU_WP10
KP0805_HU_WP10,KP0963_HU_WP05,22697,23291,20608,20237.5,98.2,HU_WP05-HU_WP10
KP0805_HU_WP10,KP0948_AC_WP10,22759,24596,21975,21579,98.2,AC_WP10-HU_WP10
KP0798_HU_WP10,KP0941_HU_WP10,22551,24915,22086,21688,98.2,HU_WP10
KP0789_HU_WP10,KP0850_AC_WP10,21185,24108,19913,19554,98.2,AC_WP10-HU_WP10
KP0775_AC_WP10,KP0985_AC_WP05,22438,24582,21640,21249.5,98.2,AC_WP05-AC_WP10
KP0764_HU_WP10,KP0876_HU_WP10,24744,24438,23802,23374.5,98.2,HU_WP10
KP0740_HU_WP10,KP0831_HU_WP10,23641,24317,22578,22172,98.2,HU_WP10
KP0582_AC_WP20,KP0829_AC_WP10,25125,21900,21645,21254.5,98.2,AC_WP10-AC_WP20
KP0582_AC_WP20,KP0827_AC_WP10,25103,24345,24068,23634,98.2,AC_WP10-AC_WP20
KP0552_AC_WP20,KP1153_UN_CA20,25020,24934,24574,24130.5,98.2,AC_WP20-UN_CA20
KP0540_AC_WP20,KP1086_HU_CA20,24909,24324,23853,23423.5,98.2,AC_WP20-HU_CA20
KP0540_AC_WP20,KP1039_HU_CA10,24885,25176,24681,24237,98.2,AC_WP20-HU_CA10
KP0540_AC_WP20,KP0789_HU_WP10,25008,20521,20149,19787,98.2,AC_WP20-HU_WP10
KP0474_AC_WP20,KP0850_AC_WP10,24565,24108,23293,22874,98.2,AC_WP10-AC_WP20
KP0474_AC_WP20,KP0798_HU_WP10,24569,22488,21677,21286,98.2,AC_WP20-HU_WP10
KP0442_HU_CA05,KP1086_HU_CA20,23336,24324,22280,21878,98.2,HU_CA05-HU_CA20
KP0442_HU_CA05,KP0838_AC_WP10,23545,20398,18563,18228.5,98.2,AC_WP10-HU_CA05
KP0438_HU_CA05,KP0948_AC_WP10,25293,24596,24509,24068,98.2,AC_WP10-HU_CA05
KP0435_HU_CA05,KP0474_AC_WP20,25061,24391,24072,23639,98.2,AC_WP20-HU_CA05
KP0432_HU_CA05,KP1037_HU_CA10,23849,24959,23428,23005.5,98.2,HU_CA05-HU_CA10
KP0428_HU_CA05,KP1116_AC_CA20,21351,25105,21076,20696,98.2,AC_CA20-HU_CA05
KP0428_HU_CA05,KP0764_HU_WP10,21357,24738,20715,20342,98.2,HU_CA05-HU_WP10
KP0427_HU_CA05,KP0838_AC_WP10,23444,20398,18462,18129,98.2,AC_WP10-HU_CA05
KP0426_HU_CA05,KP1033_HU_CA10,23721,25113,23454,23032.5,98.2,HU_CA05-HU_CA10
KP0425_HU_CA05,KP0805_HU_WP10,25217,22322,22159,21759.5,98.2,HU_CA05-HU_WP10
KP0423_HU_CA05,KP0442_HU_CA05,22177,23222,20019,19658.5,98.2,HU_CA05
KP0420_HU_CA05,KP0423_HU_CA05,24419,21895,20934,20557,98.2,HU_CA05
KP0417_HU_CA05,KP0845_AC_WP10,24106,23247,21973,21576.5,98.2,AC_WP10-HU_CA05
KP0417_HU_CA05,KP0423_HU_CA05,24193,21895,20708,20336,98.2,HU_CA05
KP0414_HU_CA05,KP0963_HU_WP05,23337,23291,21248,20866.5,98.2,HU_CA05-HU_WP05
KP0414_HU_CA05,KP0814_HU_WP10,23168,22825,20613,20241.5,98.2,HU_CA05-HU_WP10
KP0414_HU_CA05,KP0739_HU_WP10,23055,24924,22599,22191.5,98.2,HU_CA05-HU_WP10
KP0410_HU_CA05,KP0859_HU_WP10,24441,22474,21535,21147.5,98.2,HU_CA05-HU_WP10
KP0410_HU_CA05,KP0829_AC_WP10,24463,21900,20983,20605,98.2,AC_WP10-HU_CA05
KP0410_HU_CA05,KP0434_HU_CA05,24328,22266,21214,20831.5,98.2,HU_CA05
KP0378_AC_WP20,KP0417_HU_CA05,18869,23945,17434,17120,98.2,AC_WP20-HU_CA05
KP0184_AC_SQ12,KP0922_AC_WP10,24851,23000,22471,22067,98.2,AC_SQ12-AC_WP10
KP0184_AC_SQ12,KP0847_HU_WP10,24791,25042,24453,24013,98.2,AC_SQ12-HU_WP10
KP0184_AC_SQ12,KP0845_AC_WP10,24859,23247,22726,22317.5,98.2,AC_SQ12-AC_WP10
KP0184_AC_SQ12,KP0417_HU_CA05,24859,23945,23424,23003,98.2,AC_SQ12-HU_CA05
KP0184_AC_SQ12,KP0414_HU_CA05,24856,23034,22510,22105.5,98.2,AC_SQ12-HU_CA05
KP0184_AC_SQ12,KP0413_HU_CA05,24869,21321,20810,20435,98.2,AC_SQ12-HU_CA05
KP0184_AC_SQ12,KP0410_HU_CA05,24791,24128,23539,23116,98.2,AC_SQ12-HU_CA05
KP0183_AC_SQ12,KP0414_HU_CA05,24044,23034,21698,21307,98.2,AC_SQ12-HU_CA05
KP0159_AC_SQ12,KP0847_HU_WP10,23411,25042,23073,22657.5,98.2,AC_SQ12-HU_WP10
KP0149_HU_SB05,KP0960_HU_WP05,24159,24294,23073,22657,98.2,HU_SB05-HU_WP05
KP0148_HU_SB05,KP0986_HU_WP05,21937,24618,21175,20793,98.2,HU_SB05-HU_WP05
KP0148_HU_SB05,KP0973_HU_WP05,22128,22542,19290,18943,98.2,HU_SB05-HU_WP05
KP0147_HU_SB05,KP0980_HU_WP05,24793,24741,24154,23719,98.2,HU_SB05-HU_WP05
KP0142_HU_SB05,KP0973_HU_WP05,24830,22542,21992,21596.5,98.2,HU_SB05-HU_WP05
KP0141_HU_SB05,KP0972_HU_WP05,21309,21527,17456,17141,98.2,HU_SB05-HU_WP05
KP0140_HU_SB05,KP0985_AC_WP05,24627,24582,23829,23400,98.2,AC_WP05-HU_SB05
KP0139_HU_SB05,KP0818_HU_WP10,24017,24640,23277,22859,98.2,HU_SB05-HU_WP10
KP0135_HU_SB05,KP0989_HU_WP05,24669,24698,23987,23556,98.2,HU_SB05-HU_WP05
KP0135_HU_SB05,KP0149_HU_SB05,24727,23933,23280,22861,98.2,HU_SB05
KP0134_HU_SB05,KP1116_AC_CA20,22604,25105,22329,21927.5,98.2,AC_CA20-HU_SB05
KP0134_HU_SB05,KP0875_AC_WP10,22599,24938,22157,21757.5,98.2,AC_WP10-HU_SB05
KP0134_HU_SB05,KP0789_HU_WP10,23223,20521,18364,18034,98.2,HU_SB05-HU_WP10
KP0134_HU_SB05,KP0425_HU_CA05,22636,25198,22454,22050.5,98.2,HU_CA05-HU_SB05
KP0110_AC_SB10,KP1153_UN_CA20,23692,24934,23246,22827,98.2,AC_SB10-UN_CA20
KP0110_AC_SB10,KP0540_AC_WP20,23882,24881,23383,22962,98.2,AC_SB10-AC_WP20
KP0099_AC_SB10,KP0425_HU_CA05,23427,25198,23245,22826.5,98.2,AC_SB10-HU_CA05
KP0093_AC_SB10,KP0434_HU_CA05,24105,22266,20991,20613.5,98.2,AC_SB10-HU_CA05
KP0093_AC_SB10,KP0159_AC_SQ12,24189,23397,22206,21805.5,98.2,AC_SB10-AC_SQ12
KP0093_AC_SB10,KP0110_AC_SB10,22899,23628,21147,20767,98.2,AC_SB10
KP0093_AC_SB10,KP0098_AC_SB10,23245,24831,22696,22288.5,98.2,AC_SB10
KP0092_AC_SB10,KP0968_HU_WP05,21096,24825,20541,20172,98.2,AC_SB10-HU_WP05
KP0092_AC_SB10,KP0814_HU_WP10,21003,22825,18448,18115.5,98.2,AC_SB10-HU_WP10
KP0092_AC_SB10,KP0428_HU_CA05,22361,21309,18290,17961,98.2,AC_SB10-HU_CA05
KP0091_AC_SB10,KP0775_AC_WP10,23784,22286,20690,20317,98.2,AC_SB10-AC_WP10
KP0084_AC_SB10,KP0139_HU_SB05,24268,23925,22813,22402.5,98.2,AC_SB10-HU_SB05
KP0084_AC_SB10,KP0091_AC_SB10,24411,23158,22189,21790,98.2,AC_SB10
KP1005_HU_CA10,KP1086_HU_CA20,25199,24324,24143,23706,98.19,HU_CA10-HU_CA20
KP0979_HU_WP05,KP0980_HU_WP05,24955,24741,24316,23877,98.19,HU_WP05
KP0876_HU_WP10,KP0920_HU_WP10,24537,24693,23850,23419.5,98.19,HU_WP10
KP0875_AC_WP10,KP1162_AC_CA20,25106,21671,21397,21009,98.19,AC_CA20-AC_WP10
KP0847_HU_WP10,KP1086_HU_CA20,25058,24324,24002,23567,98.19,HU_CA20-HU_WP10
KP0847_HU_WP10,KP0968_HU_WP05,25051,24825,24496,24052,98.19,HU_WP05-HU_WP10
KP0845_AC_WP10,KP0948_AC_WP10,23315,24596,22531,22123.5,98.19,AC_WP10
KP0845_AC_WP10,KP0850_AC_WP10,23374,24108,22102,21702.5,98.19,AC_WP10
KP0841_AC_WP10,KP0920_HU_WP10,20215,24693,19528,19174,98.19,AC_WP10-HU_WP10
KP0838_AC_WP10,KP0859_HU_WP10,21307,22474,18401,18068.5,98.19,AC_WP10-HU_WP10
KP0829_AC_WP10,KP0948_AC_WP10,22026,24596,21242,20856.5,98.19,AC_WP10
KP0805_HU_WP10,KP1039_HU_CA10,22327,25176,22123,21722,98.19,HU_CA10-HU_WP10
KP0805_HU_WP10,KP0922_AC_WP10,22641,23000,20261,19894,98.19,AC_WP10-HU_WP10
KP0805_HU_WP10,KP0878_AC_WP10,22535,24318,21473,21083.5,98.19,AC_WP10-HU_WP10
KP0803_HU_WP10,KP1153_UN_CA20,24463,24934,24017,23581.5,98.19,HU_WP10-UN_CA20
KP0798_HU_WP10,KP0922_AC_WP10,23065,23000,20685,20311.5,98.19,AC_WP10-HU_WP10
KP0768_HU_WP10,KP0964_HU_WP05,23330,24633,22583,22174.5,98.19,HU_WP05-HU_WP10
KP0740_HU_WP10,KP0798_HU_WP10,23821,22488,20929,20550,98.19,HU_WP10
KP0639_LM_SB20,KP0798_HU_WP10,24961,22488,22069,21670.5,98.19,HU_WP10-LM_SB20
KP0582_AC_WP20,KP0859_HU_WP10,25085,22474,22179,21777.5,98.19,AC_WP20-HU_WP10
KP0582_AC_WP20,KP0845_AC_WP10,25077,23247,22944,22528,98.19,AC_WP10-AC_WP20
KP0552_AC_WP20,KP0739_HU_WP10,25014,24924,24558,24114,98.19,AC_WP20-HU_WP10
KP0442_HU_CA05,KP0920_HU_WP10,23232,24693,22545,22136,98.19,HU_CA05-HU_WP10
