country,locality,yearCollected,materialSampleID,principalInvestigator,collectorList,continentOcean,locationID,decimalLatitude,decimalLongitude,depthOfBottomInMeters,eventEnteredBy,habitat,island,georeferenceProtocol,microHabitat,fieldNotes,associatedMedia,identificationRemarks,class,family,genus,identifiedBy,kingdom,order,phylum,scientificName,bioProjectAccession,tissueID
Curacao,Playa Kalki,2019,KP0943_AC_WP10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,NA | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0943_AC_WP10
Curacao,Playa Kalki,2019,KP0945_AC_WP10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,NA | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0945_AC_WP10
Curacao,Playa Kalki,2019,KP0947_AC_WP10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,NA | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0947_AC_WP10
Curacao,Playa Kalki,2019,KP0948_AC_WP10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,NA | NA,NA,AH1 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0948_AC_WP10
Curacao,Playa Kalki,2019,KP0949_AC_WP10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,NA | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0949_AC_WP10
Curacao,Playa Kalki,2019,KP0950_AC_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 1.64693213403246 | 0.458427957824395 | -5.03528425163498,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0950_AC_WP05
Curacao,Playa Kalki,2019,KP0951_HU_WP10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,NA | NA,NA,AH2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0951_HU_WP10
Curacao,Playa Kalki,2019,KP0953_AC_WP10,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,10,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,NA | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0953_AC_WP10
Curacao,Playa Kalki,2019,KP0954_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 1.06996846164174 | 0.930018474366114 | -4.89129605302583,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH3 | 113_AH3,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0954_HU_WP05
Curacao,Playa Kalki,2019,KP0956_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 0.981537536081115 | 0.900871552114937 | -4.83642441476952,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,maybe dead? | NA,NA,AH3 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0956_HU_WP05
Curacao,Playa Kalki,2019,KP0957_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 1.05200353470299 | 0.979434229907109 | -4.90099973303757,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH3 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0957_HU_WP05
Curacao,Playa Kalki,2019,KP0958_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 0.898305329359442 | 0.846790985018358 | -4.85249940767238,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH3 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0958_HU_WP05
Curacao,Playa Kalki,2019,KP0959_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 0.689750296427123 | 0.719992501601502 | -4.95198791341673,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,lot of missing data nearby | NA,NA,AH2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0959_HU_WP05
Curacao,Playa Kalki,2019,KP0960_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 0.679627245070359 | 0.518893010721138 | -4.93101803693956,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,Colony not in photo pixels  | NA,NA,AH2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0960_HU_WP05
Curacao,Playa Kalki,2019,KP0961_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 0.353348790990008 | 0.928435360458453 | -5.09991868676607,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,paralenz stopped? | NA,NA,AH3 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0961_HU_WP05
Curacao,Playa Kalki,2019,KP0962_AC_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 0.35316714331244 | 0.988751831976078 | -5.05429775223373,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,Colony not in photo pixels  | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0962_AC_WP05
Curacao,Playa Kalki,2019,KP0963_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 0 | 0.533090673201586 | -5.18220477439022,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH1 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0963_HU_WP05
Curacao,Playa Kalki,2019,KP0964_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 1.26102190053662 | 0.230927120621732 | -4.96424665074689,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,can't see | NA,NA,AH3 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0964_HU_WP05
Curacao,Playa Kalki,2019,KP0965_AC_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 1.47850771055136 | 0.172964991424986 | -4.95973946813661,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,hard to see | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0965_AC_WP05
Curacao,Playa Kalki,2019,KP0966_AC_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 1.45026299419174 | 0 | -5.05214006152277,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,to rename | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0966_AC_WP05
Curacao,Playa Kalki,2019,KP0967_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,NA | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0967_HU_WP05
Curacao,Playa Kalki,2019,KP0968_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 3.92784704764153 | 0.56196277348463 | -5.20570977241394,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,968 photo no idea where it has come from... | NA,NA,AH1 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0968_HU_WP05
Curacao,Playa Kalki,2019,KP0969_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0969_HU_WP05
Curacao,Playa Kalki,2019,KP0970_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 4.65348023456824 | 1.45164074459999 | -5.27287699923776,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH1 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0970_HU_WP05
Curacao,Playa Kalki,2019,KP0971_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 4.6551737323337 | 1.60566377787768 | -5.22948231260595,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,maybe dead | NA,NA,AH3 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0971_HU_WP05
Curacao,Playa Kalki,2019,KP0972_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 4.4114796196163 | 1.6368075663426 | -5.26042911401142,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0972_HU_WP05
Curacao,Playa Kalki,2019,KP0973_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 6.69707303314674 | 1.60117777180483 | -5.35357052365766,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0973_HU_WP05
Curacao,Playa Kalki,2019,KP0974_AC_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 9.37912214686411 | 2.37185901668046 | -4.94234010365292,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0974_AC_WP05
Curacao,Playa Kalki,2019,KP0975_AC_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,NA | NA,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0975_AC_WP05
Curacao,Playa Kalki,2019,KP0977_AC_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 9.12871929777438 | 2.63565128742793 | -5.13707083514851,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0977_AC_WP05
Curacao,Playa Kalki,2019,KP0978_AC_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 12.1457760120601 | 1.33506021673682 | -5.22190695651972,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0978_AC_WP05
Curacao,Playa Kalki,2019,KP0979_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 18.4711197613706 | 3.94462911271491 | -4.7805824683662,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0979_HU_WP05
Curacao,Playa Kalki,2019,KP0980_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 15.8883540029114 | 3.17154763956487 | -4.80927085583826,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0980_HU_WP05
Curacao,Playa Kalki,2019,KP0981_AC_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 15.8807466951243 | 2.97859663382267 | -4.89567160696823,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0981_AC_WP05
Curacao,Playa Kalki,2019,KP0982_AC_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 16.4897905106013 | 2.71735055658962 | -4.91498959773911,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0982_AC_WP05
Curacao,Playa Kalki,2019,KP0983_AC_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 19.380472308369 | 3.31596104470498 | -4.63783132942166,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AA2 | 80_AA2,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia agaricites,NA,KP0983_AC_WP05
Curacao,Playa Kalki,2019,KP0984_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 19.678149254673 | 3.35460854474866 | -4.67269133484175,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,gap in model can't see colony- colony is actually completely under overhang | NA,NA,AH3 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0984_HU_WP05
Curacao,Playa Kalki,2019,KP0985_AC_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | NA | NA | NA,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA,NA | NA,NA,AH2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0985_AC_WP05
Curacao,Playa Kalki,2019,KP0986_HU_WP05,Pim Bongaerts,Katharine E. Prata | Livia Sinigalia,Caribbean,WP | 21.542048473278 | 2.8290399808692 | -4.73656817249321,12.375418,-69.157746,5,Katharine E. Prata,marine coral reef biome,Curacao,Approximated from Google Maps for Lat and Lon. Relative photogrammetry coordinates for each sample can be found in LocationID,NA, | NA,NA,AH2 | non-clone,Hexacorallia,Agariciidae,Agaricia,Katharine E. Prata,Animalia,Scleractinia,Cnidaria,Agaricia humilis,NA,KP0986_HU_WP05
